Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2023-09-18,2719.072402954189,663261.3628234863,665980.4352264405,10,667583.0630798341,-0.002400641870690931,-0.0024006418706908894
2023-09-20,2719.072402954189,659733.7585449219,662452.8309478761,10,667583.0630798341,-0.007684784734187452,-0.005296858724333275
2023-09-21,2719.072402954189,654204.5426940918,656923.615097046,10,667583.0630798341,-0.015967223514646533,-0.008346580454518637
2023-09-22,2719.072402954189,654395.9234619141,657114.9958648683,10,667583.0630798341,-0.015680546427694463,0.0002913287990020663
2023-09-25,10140.384658813564,648671.38671875,658811.7713775636,9,667583.0630798341,-0.013138876923876629,0.002582159170575693
2023-09-26,12186.621475219814,644986.8000335693,657173.4215087892,8,667583.0630798341,-0.015593028263810321,-0.002486825433232087
2023-09-27,12186.621475219814,649915.0590057373,662101.6804809571,8,667583.0630798341,-0.008210787394139525,0.007499175728764795
2023-09-28,10776.190933227626,646557.9988555908,657334.1897888185,7,667583.0630798341,-0.015352206875550998,-0.007200541597591981
2023-09-29,10776.190933227626,650823.831451416,661600.0223846437,7,667583.0630798341,-0.008962241593710021,0.006489594885054961
2023-10-03,10776.190933227626,651580.3073120117,662356.4982452394,7,667583.0630798341,-0.007829085433178071,0.0011434036200135278
2023-10-04,10776.190933227626,638413.6358642578,649189.8267974855,7,667583.0630798341,-0.0275519816178276,-0.019878526869798963
2023-10-05,10776.190933227626,640814.0615844727,651590.2525177003,7,667583.0630798341,-0.023956285661820724,0.003697571374549069
2023-10-06,10776.190933227626,650082.78515625,660858.9760894777,7,667583.0630798341,-0.01007228517652242,0.01422477321593374
2023-10-09,10776.190933227626,646533.5686340332,657309.7595672609,7,667583.0630798341,-0.015388801904557442,-0.005370611054144603
2023-10-10,10776.190933227626,653561.7566223145,664337.9475555421,7,667583.0630798341,-0.004860991393821385,0.01069235301314908
2023-10-11,10776.190933227626,654600.199142456,665376.3900756837,7,667583.0630798341,-0.003305465830678963,0.0015631238949431747
2023-10-12,33258.769302368244,634240.604385376,667499.3736877443,8,667583.0630798341,-0.0001253617665249779,0.0031906506508581067
2023-10-13,42257.5041656495,621294.9142456055,663552.418411255,9,667583.0630798341,-0.006037667657390957,-0.005913047160903573
2023-10-16,42257.5041656495,622176.3280181885,664433.832183838,9,667583.0630798341,-0.004717361883729347,0.0013283257631602208
2023-10-17,42257.5041656495,623522.2665863037,665779.7707519532,9,667583.0630798341,-0.002701225401917079,0.002025692405956292
2023-10-18,3030.9690093995014,655487.0800476074,658518.049057007,10,667583.0630798341,-0.013578855612373576,-0.010907092726390122
2023-10-19,3030.9690093995014,656429.1116027832,659460.0806121827,10,667583.0630798341,-0.012167747980568473,0.001430532627806791
2023-10-20,3030.9690093995014,652245.1824493408,655276.1514587404,10,667583.0630798341,-0.01843502674306464,-0.006344476756740769
2023-10-23,4428.804336547939,640873.0409698486,645301.8453063966,9,667583.0630798341,-0.03337594826124725,-0.015221530846406539
2023-10-25,2106.475479126064,636536.8519287109,638643.327407837,9,667583.0630798341,-0.04335001481087045,-0.010318454761892082
2023-10-26,2106.475479126064,632354.459197998,634460.9346771241,9,667583.0630798341,-0.049614992102861355,-0.006548870944426244
2023-10-27,2106.475479126064,641547.7384338379,643654.213912964,9,667583.0630798341,-0.03584400277693765,0.014489905892343558
2023-10-30,2106.475479126064,640566.5192871094,642672.9947662355,9,667583.0630798341,-0.03731381110640867,-0.0015244507462530699
2023-10-31,2106.475479126064,640220.2574768066,642326.7329559327,9,667583.0630798341,-0.03783249084748132,-0.0005387838187111971
2023-11-01,2106.475479126064,635702.7802886963,637809.2557678224,9,667583.0630798341,-0.04459940486604461,-0.0070329895306106005
2023-11-02,2106.475479126064,641808.8674468994,643915.3429260255,9,667583.0630798341,-0.035452846938056976,0.009573531746340569
2023-11-03,2106.475479126064,651540.5902252197,653647.0657043458,9,667583.0630798341,-0.020875300986810265,0.015113357501466362
2023-11-06,2106.475479126064,656425.0301513672,658531.5056304933,9,667583.0630798341,-0.013558698460057207,0.007472595200720633
2023-11-07,2106.475479126064,661095.642074585,663202.117553711,9,667583.0630798341,-0.006562397652678531,0.007092465407172899
2023-11-08,2106.475479126064,661784.1745758057,663890.6500549318,9,667583.0630798341,-0.005531016631649895,0.0010381940633128472
2023-11-09,2106.475479126064,665757.3986206055,667863.8740997316,9,667863.8740997316,0.0,0.00598475674340504
2023-11-10,2106.475479126064,667911.0249176025,670017.5003967286,9,670017.5003967286,0.0,0.003224648585612
2023-11-13,9150.454940795986,657093.212890625,666243.667831421,9,670017.5003967286,-0.0056324387990956465,-0.005632438799095696
2023-11-15,9150.454940795986,661087.9836425781,670238.4385833741,9,670238.4385833741,0.0,0.00599596055442575
2023-11-16,9150.454940795986,666030.6575927734,675181.1125335695,9,675181.1125335695,0.0,0.0073745008726180394
2023-11-17,14066.228866577236,664421.5174560547,678487.746322632,9,678487.746322632,0.0,0.004897402678600615
2023-11-20,14066.228866577236,663204.3942871094,677270.6231536866,9,678487.746322632,-0.001793876419348848,-0.0017938764193488055
2023-11-21,19903.5370941163,660352.7152099609,680256.2523040773,8,680256.2523040773,0.0,0.004408325192798435
2023-11-22,19903.5370941163,660090.5347900391,679994.0718841554,8,680256.2523040773,-0.0003854142009483204,-0.0003854142009482864
2023-11-23,19903.5370941163,661440.2989501953,681343.8360443116,8,681343.8360443116,0.0,0.0019849645989062914
2023-11-24,19903.5370941163,662423.3229980469,682326.8600921632,8,682326.8600921632,0.0,0.0014427723505341383
2023-11-28,7370.087875366298,678515.4041748047,685885.492050171,7,685885.492050171,0.0,0.005215435836026128
2023-11-29,20016.155685424892,670996.1962280273,691012.3519134523,8,691012.3519134523,0.0,0.00747480435539849
2023-11-30,23895.656661987392,676177.7055664062,700073.3622283937,8,700073.3622283937,0.0,0.013112660417503363
