Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2023-04-12,21496.93099975586,611936.8295898438,633433.7605895996,6,648133.6570739746,-0.022680347369612424,-0.00511724823303672
2023-04-13,21496.93099975586,613619.1379394531,635116.068939209,6,648133.6570739746,-0.020084727883958455,0.002655855204249713
2023-04-17,21496.93099975586,613562.6611328125,635059.5921325684,6,648133.6570739746,-0.020171865476682142,-8.892359901235825e-05
2023-04-18,47214.37875366211,585067.626953125,632282.0057067871,5,648133.6570739746,-0.02445738034767461,-0.004373741394022468
2023-04-19,47214.37875366211,584945.2478027344,632159.6265563965,5,648133.6570739746,-0.024646198115514516,-0.00019355153125677482
2023-04-20,15937.525970458984,618630.1667480469,634567.6927185059,6,648133.6570739746,-0.020930812969523663,0.0038092691480899887
2023-04-21,15937.525970458984,621668.0949707031,637605.6209411621,6,648133.6570739746,-0.016243618917032857,0.0047873981885866446
2023-04-24,15937.525970458984,622949.9689941406,638887.4949645996,6,648133.6570739746,-0.014265826204917623,0.0020104496907435987
2023-04-25,15937.525970458984,621260.0124511719,637197.5384216309,6,648133.6570739746,-0.01687324602415387,-0.0026451551427882913
2023-04-26,19284.348724365234,617817.6259765625,637101.9747009277,6,648133.6570739746,-0.017020690489751522,-0.00014997503119651423
2023-04-27,19284.348724365234,617731.896484375,637016.2452087402,6,648133.6570739746,-0.017152961806403293,-0.0001345616488283019
2023-04-28,19284.348724365234,624105.7160644531,643390.0647888184,6,648133.6570739746,-0.007318848872270247,0.010005741027828252
2023-05-02,19284.348724365234,628316.9602050781,647601.3089294434,6,648133.6570739746,-0.0008213555008615924,0.006545398151286852
2023-05-03,5493.948577880859,647839.1171875,653333.0657653809,5,653333.0657653809,0.0,0.008850749306564376
2023-05-04,13219.07797241211,644892.7622070312,658111.8401794434,5,658111.8401794434,0.0,0.007314453629350792
2023-05-05,13219.07797241211,641873.2495117188,655092.3274841309,5,658111.8401794434,-0.004588145222382244,-0.004588145222382267
2023-05-08,38858.819915771484,618415.0659179688,657273.8858337402,4,658111.8401794434,-0.001273270429954041,0.003330154022697318
2023-05-09,2926.2474060058594,653120.0422363281,656046.289642334,6,658111.8401794434,-0.0031386010872349202,-0.0018677087556111527
2023-05-10,36126.06625366211,617405.9731445312,653532.0393981934,6,658111.8401794434,-0.006959000737627291,-0.0038324281134359817
2023-05-11,36126.06625366211,613464.7770996094,649590.8433532715,6,658111.8401794434,-0.012947642491659939,-0.006030608764875711
2023-05-12,38530.14096069336,614086.1923828125,652616.3333435059,6,658111.8401794434,-0.008350414778191916,0.00465753176971595
2023-05-15,38530.14096069336,612227.8781738281,650758.0191345215,6,658111.8401794434,-0.011174120561205453,-0.002847483450902577
2023-05-16,38530.14096069336,615067.9074707031,653598.0484313965,6,658111.8401794434,-0.006858700106073349,0.004364186400118708
2023-05-17,30618.610931396484,624690.1691894531,655308.7801208496,5,658111.8401794434,-0.004259245750432718,0.002617406360925889
2023-05-18,46833.608978271484,604362.6591796875,651196.268157959,4,658111.8401794434,-0.01050820179682339,-0.006275685734185021
2023-05-19,46833.608978271484,600978.6813964844,647812.2903747559,4,658111.8401794434,-0.01565015119904116,-0.005196555859841467
2023-05-22,46833.608978271484,606342.2094726562,653175.8184509277,4,658111.8401794434,-0.00750027795757291,0.008279447852199695
2023-05-23,46833.608978271484,610423.5908203125,657257.199798584,4,658111.8401794434,-0.0012986248365115956,0.0062485187484981886
2023-05-24,46833.608978271484,611967.140625,658800.7496032715,4,658800.7496032715,0.0,0.002348471504246108
2023-05-25,46833.608978271484,615366.3439941406,662199.9529724121,4,662199.9529724121,0.0,0.00515968351764573
2023-05-26,46833.608978271484,612579.6159667969,659413.2249450684,4,662199.9529724121,-0.004208287866580153,-0.004208287866580118
2023-05-29,46833.608978271484,613112.2145996094,659945.8235778809,4,662199.9529724121,-0.0034040011395548367,0.0008076857009606808
2023-05-30,32086.88510131836,640379.12890625,672466.0140075684,5,672466.0140075684,0.0,0.018971542787875606
